,PrimerMix,Target,Assay,Conc,Exp_id,MeltPeaks,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
371,PM9.8,mcr-8,G17,10000000,20200521_02,84.41268356,-0.0020698,-0.000548,0.0003193,0.0011413,0.0011572,0.0015463,0.0021205,0.0031654,0.0040716,0.0062461,0.0097736,0.0169218,0.02995,0.0539527,0.0951497,0.1593687,0.2418267,0.3173227,0.3678207,0.4097607,0.4467357,0.4790567,0.5062787,0.5293167,0.5491357,0.5664567,0.5819297,0.5960357,0.6070447,0.6182647,0.6279887,0.6362127,0.6444057,0.6515057,0.6587127,0.6650177,0.6703427,0.6768037,0.6827027,0.6879957,0.6925927,0.6977667,0.7021727,0.7061247,0.7100087
372,PM9.8,mcr-8,G17,10000000,20200521_02,84.41480835,-0.00188054,-0.00066454,0.00018576,0.00109156,0.00126776,0.00170486,0.00224486,0.00318036,0.00434576,0.00642666,0.00987496,0.01728156,0.03022716,0.05407726,0.09582326,0.16003326,0.24302826,0.31962726,0.37116826,0.41333826,0.45102626,0.48348626,0.51096126,0.53438426,0.55423726,0.57196126,0.58704926,0.60035426,0.61279826,0.62318226,0.63348326,0.64196626,0.64910226,0.65664726,0.66258726,0.66952426,0.67540326,0.68087726,0.68585826,0.69075526,0.69579526,0.69957126,0.70438626,0.70836626,0.71190426
373,PM9.8,mcr-8,G17,10000000,20200521_02,84.50039464,-0.001959,-0.000504,0.0003245,0.0008989,0.0012396,0.0016698,0.0021449,0.0030464,0.0038811,0.0062484,0.0099404,0.0175515,0.0307934,0.0555908,0.0986738,0.1647458,0.2495758,0.3276678,0.3806668,0.4244198,0.4624308,0.4949098,0.5226628,0.5471388,0.5676178,0.5858728,0.6024738,0.6151808,0.6277558,0.6387618,0.6484958,0.6577018,0.6660998,0.6726948,0.6795708,0.6867118,0.6923868,0.6981178,0.7039638,0.7087848,0.7134248,0.7178408,0.7228548,0.7271928,0.7308178
374,PM9.8,mcr-8,G17,100000000,20200521_02,84.58947001,-0.00218252,-0.00066722,0.00013278,0.00092498,0.00179198,0.00289538,0.00464858,0.00813178,0.01432098,0.02619558,0.04797338,0.08641538,0.14717538,0.22799838,0.30739538,0.36327438,0.40774538,0.44631938,0.47935538,0.50691238,0.52926338,0.54809638,0.56229638,0.57576438,0.58822438,0.60083938,0.60834338,0.61591038,0.62342738,0.63540838,0.64320438,0.65033938,0.65650738,0.66295238,0.66894538,0.67490738,0.67995738,0.68497438,0.68989638,0.69500138,0.69845938,0.70220638,0.70596638,0.70966138,0.71264538
375,PM9.8,mcr-8,G17,100000000,20200521_02,84.56498836,-0.00197054,-0.00062844,0.00034916,0.00069366,0.00155616,0.00272576,0.00439726,0.00775806,0.01395906,0.02561136,0.04647106,0.08394906,0.14327506,0.22008806,0.29797106,0.35057606,0.39219706,0.42941506,0.46121506,0.48847006,0.51199706,0.53183106,0.54884806,0.56424506,0.57787406,0.58983606,0.59991806,0.60925306,0.61773606,0.62539406,0.63286606,0.63905806,0.64529506,0.65109606,0.65654706,0.66196206,0.66614306,0.67198906,0.67566706,0.68052606,0.68481206,0.68811606,0.69165806,0.69506906,0.69886706
376,PM9.8,mcr-8,G17,100000000,20200521_02,84.52796294,-0.00205374,-0.00074984,0.00018096,0.00108666,0.00153596,0.00312136,0.00498906,0.00853996,0.01531046,0.02845116,0.05126816,0.09245416,0.15780716,0.24446416,0.33021216,0.38808916,0.43588016,0.47721916,0.51307116,0.54337516,0.56859916,0.59134616,0.61036616,0.62757416,0.64230816,0.65559016,0.66745316,0.67762616,0.68748216,0.69630416,0.70379716,0.71145016,0.71829916,0.72424716,0.73064216,0.73678916,0.74254516,0.74747716,0.75331816,0.75803916,0.76177416,0.76707416,0.77059316,0.77509216,0.77771416
377,PM9.8,mcr-8,G17,100000000,20200521_02,84.49116636,-0.00184532,-0.00071272,0.00024468,0.00079458,0.00151878,0.00241338,0.00410988,0.00817898,0.01443458,0.02577488,0.04696218,0.08481618,0.14424318,0.22264118,0.29978418,0.35183618,0.39439118,0.43165618,0.47762918,0.48921718,0.51435218,0.53465218,0.55312218,0.56889218,0.58227118,0.59509618,0.60578818,0.61583318,0.62424418,0.63329018,0.64045218,0.64773418,0.65481318,0.66018618,0.66689118,0.67250218,0.67839018,0.68344618,0.68813418,0.69299018,0.69765418,0.70143918,0.70537318,0.70935418,0.71198418
378,PM9.8,mcr-8,G17,100000000,20200521_02,84.57266192,-0.00197294,-0.00070534,-3.04E-05,0.00101516,0.00169356,0.00293486,0.00470116,0.00848426,0.01469966,0.02664006,0.04847006,0.08736306,0.14868106,0.22922206,0.30975206,0.36452506,0.40882006,0.44690006,0.48055306,0.50876706,0.53309706,0.55383506,0.57155306,0.58711206,0.60122406,0.61252606,0.62406806,0.63434306,0.64236006,0.65097406,0.65810606,0.66563406,0.67151306,0.67734506,0.68313406,0.68875006,0.69371906,0.69791606,0.70222306,0.70605506,0.70861006,0.71057606,0.71199406,0.71337206,0.71704406
379,PM9.8,mcr-8,G17,100000000,20200521_02,84.63615592,-0.00248476,-0.00087876,0.00031414,0.00111664,0.00193274,0.00329344,0.00511894,0.00884634,0.01518574,0.02736644,0.04955124,0.08855624,0.14995724,0.23122124,0.31178424,0.36484624,0.40814124,0.44674224,0.47863024,0.50588324,0.52995724,0.55130224,0.56965524,0.58368524,0.59864024,0.60411524,0.60240724,0.61259624,0.62657824,0.63422524,0.64240324,0.64834824,0.65532124,0.66097024,0.66648024,0.67168224,0.67669624,0.68046824,0.68510324,0.68964924,0.69363124,0.69781624,0.70179124,0.70557724,0.70845124
380,PM9.8,mcr-9,G18,100,20200521_04,83.82336014,-5.81E-05,-0.000245,6.32E-05,0.0001958,4.41E-05,0.0002047,0.0005607,0.0005518,0.0004971,0.0005463,0.0005189,0.0006516,0.0005656,0.0006222,0.0006915,0.000734,0.0006783,0.0008082,0.0008384,0.0009686,0.0010236,0.0014096,0.0014308,0.0015746,0.001642,0.0022397,0.0028624,0.0037191,0.0049722,0.0076412,0.0118416,0.0191592,0.0305044,0.0478443,0.0706183,0.0971363,0.1253783,0.1544513,0.1837393,0.2113413,0.2369893,0.2616653,0.2846013,0.3066333,0.3273043
381,PM9.8,mcr-9,G18,100,20200521_04,83.75250863,-6.76E-05,-0.00033748,-1.88E-05,0.00014222,0.00028162,9.74E-05,0.00042862,0.00061232,0.00050642,0.00060682,0.00055272,0.00082892,0.00054252,0.00056542,0.00069072,0.00066402,0.00091982,0.00109722,0.00116682,0.00131952,0.00124132,0.00170622,0.00191882,0.00234882,0.00263182,0.00333982,0.00406802,0.00555332,0.00785392,0.01202972,0.01890152,0.03050562,0.04823822,0.07139822,0.09825322,0.12734622,0.15744622,0.18688222,0.21560522,0.24229222,0.26698622,0.28990422,0.31165522,0.33227022,0.35153022
382,PM9.8,mcr-9,G18,100,20200521_04,83.72471741,-0.0001942,-7.75E-05,-5.55E-05,6.46E-05,0.0002626,0.0002231,0.0004752,0.0003862,0.0006296,0.0006791,0.000707,0.0009246,0.0009412,0.0009343,0.0010584,0.0010672,0.0012624,0.0015845,0.0016744,0.0020738,0.0022571,0.0022664,0.0025856,0.002963,0.0031465,0.0036274,0.0043331,0.0050109,0.0063692,0.0089241,0.0131978,0.0201942,0.032461,0.0505438,0.0746598,0.1035048,0.1343998,0.1657278,0.1977888,0.2275558,0.2559458,0.2825858,0.3076868,0.3316548,0.3554128
383,PM9.8,mcr-9,G18,100,20200521_04,83.73624369,-0.00126766,-8.02E-05,0.00021904,0.00071074,0.00041804,0.00056554,0.00094854,0.00073914,0.00076684,0.00088024,0.00094524,0.00075664,0.00106184,0.00119534,0.00120704,0.00125284,0.00121764,0.00150804,0.00161524,0.00155794,0.00189714,0.00202344,0.00242834,0.00262134,0.00283234,0.00335254,0.00421264,0.00514374,0.00709244,0.01080104,0.01700364,0.02768034,0.04397854,0.06682154,0.09458454,0.12537354,0.15719354,0.18924154,0.22087154,0.24940754,0.27859854,0.30574654,0.33343054,0.36046154,0.38822954
384,PM9.8,mcr-9,G18,100,20200521_04,83.82101107,-0.00130502,-0.00028812,0.00032618,0.00057378,0.00069318,0.00083268,0.00106998,0.00104428,0.00116068,0.00133038,0.00143028,0.00137238,0.00118158,0.00153058,0.00148338,0.00156338,0.00174508,0.00185698,0.00215168,0.00202588,0.00230308,0.00264978,0.00293558,0.00314078,0.00325158,0.00409888,0.00466348,0.00400918,0.00635098,0.00987368,0.01609178,0.02642498,0.04249908,0.06518208,0.09340208,0.12403308,0.15733408,0.19029308,0.22281008,0.25217308,0.28075008,0.30759808,0.33238908,0.35650408,0.37996808
385,PM9.8,mcr-9,G18,100,20200521_04,83.73916138,-0.0004394,2.76E-05,1.48E-05,0.0003072,8.98E-05,4.09E-05,0.0001779,9.15E-05,0.0003107,0.0005008,0.0003659,0.0005074,0.0005033,0.000707,0.0007738,0.000673,0.0008485,0.0009955,0.001257,0.0012542,0.001618,0.0017444,0.001928,0.0021669,0.0025885,0.0028818,0.0037142,0.0050931,0.0068986,0.0105097,0.0164614,0.0269751,0.0431222,0.0660102,0.0943952,0.1255602,0.1589762,0.1929052,0.2257542,0.2565892,0.2862832,0.3136242,0.3405372,0.3655732,0.3906892
386,PM9.8,mcr-9,G18,1000,20200521_04,84.04099308,1.46E-05,0.00014472,1.93E-05,9.68E-05,-0.00027548,-5.85E-05,0.00011062,-0.00020008,1.29E-05,-0.00018678,-0.00022678,-2.47E-05,-0.00037748,-0.00048718,-0.00025548,-0.00015238,-0.00010578,7.31E-05,-0.00016508,0.00017532,0.00035992,0.00048862,0.00078762,0.00159872,0.00261422,0.00448662,0.00783582,0.01347092,0.02275252,0.03742192,0.05855742,0.08422842,0.11239342,0.14245342,0.17270942,0.20206842,0.22959342,0.25580242,0.28050242,0.30301642,0.32543942,0.34756342,0.36962242,0.39333542,0.41726042
387,PM9.8,mcr-9,G18,1000,20200521_04,83.7660046,-0.00059672,-0.00034762,0.00019618,0.00032398,0.00042418,0.00061058,0.00079818,0.00093398,0.00093908,0.00104228,0.00097938,0.00115258,0.00100198,0.00127758,0.00127738,0.00118378,0.00114668,0.00165188,0.00158088,0.00184368,0.00190108,0.00209598,0.00251868,0.00348848,0.00463168,0.00716168,0.01107758,0.01813958,0.03033968,0.04805018,0.07296518,0.10190218,0.13341318,0.16599918,0.19885418,0.22944118,0.25826318,0.28561518,0.31027618,0.33371318,0.35503418,0.37481218,0.39351318,0.41130818,0.42777218
388,PM9.8,mcr-9,G18,1000,20200521_04,83.74427947,-0.00071926,-0.00026776,5.74E-05,0.00041044,0.00051914,0.00050164,0.00062074,0.00069364,0.00093974,0.00101774,0.00098574,0.00119404,0.00130404,0.00144874,0.00136934,0.00136924,0.00142144,0.00171684,0.00189114,0.00198644,0.00243904,0.00271804,0.00326594,0.00396394,0.00499104,0.00723734,0.01120334,0.01784454,0.02920884,0.04677034,0.07036134,0.09845434,0.12914534,0.16108634,0.19236134,0.22321634,0.25106634,0.27746934,0.30245334,0.32476134,0.34584634,0.36540634,0.38397334,0.40159434,0.41844734
389,PM9.8,mcr-9,G18,1000,20200521_04,83.78118815,-0.00118584,-0.00020044,0.00025256,0.00041596,0.00071776,0.00054536,0.00074496,0.00081586,0.00096446,0.00116736,0.00107526,0.00127386,0.00126076,0.00142326,0.00144756,0.00143276,0.00170056,0.00191876,0.00217166,0.00214426,0.00257296,0.00276106,0.00317256,0.00391966,0.00504496,0.00728696,0.01038726,0.01651466,0.02642876,0.04174746,0.06351846,0.08945346,0.11850846,0.14835746,0.17823046,0.20765746,0.23438446,0.25996246,0.28337646,0.30487946,0.32478846,0.34363946,0.36102546,0.37791546,0.39363846
390,PM9.8,mcr-9,G18,1000,20200521_04,83.88175606,-0.00109998,-0.00040598,0.00016322,0.00055122,0.00079152,0.00074092,0.00104482,0.00099292,0.00099212,0.00128672,0.00132242,0.00140322,0.00138062,0.00150092,0.00154042,0.00151712,0.00166482,0.00196112,0.00185172,0.00207582,0.00243372,0.00241702,0.00284892,0.00360882,0.00461042,0.00680002,0.01040332,0.01640362,0.02686862,0.04312362,0.06618862,0.09456962,0.12571762,0.15851362,0.19154962,0.22352662,0.25325962,0.28135062,0.30713962,0.33102462,0.35339862,0.37432962,0.39376962,0.41207662,0.43045262
391,PM9.8,mcr-9,G18,1000,20200521_04,83.75389254,-0.00149604,-5.66E-05,0.00028416,0.00057076,0.00069776,0.00075416,0.00099716,0.00104676,0.00109226,0.00117276,0.00131416,0.00134046,0.00152816,0.00160406,0.00185956,0.00173376,0.00201606,0.00207156,0.00229526,0.00243796,0.00264426,0.00296896,0.00354926,0.00434536,0.00556736,0.00753306,0.01145066,0.01770736,0.02874826,0.04573416,0.06957116,0.09830816,0.13017916,0.16339516,0.19690116,0.22862816,0.25864516,0.28742416,0.31310816,0.33676516,0.35880316,0.37968916,0.39928316,0.41709216,0.43462716
392,PM9.8,mcr-9,G18,10000,20200521_04,84.15164443,8.05E-05,-9.13E-05,-8.98E-05,0.0001044,-3.80E-06,0.0001571,0.0003733,5.25E-05,0.0003533,0.0003328,0.0004764,0.0005104,0.0006106,0.0004254,0.0006031,0.0005142,0.0008843,0.0011326,0.0012101,0.0018403,0.0024834,0.0041884,0.0069347,0.0123356,0.020536,0.0345654,0.0547998,0.0809918,0.1100558,0.1411828,0.1725428,0.2037288,0.2326088,0.2593488,0.2848508,0.3080898,0.3300358,0.3509068,0.3702498,0.3896778,0.4092238,0.4290308,0.4513448,0.4726328,0.4918278
393,PM9.8,mcr-9,G18,10000,20200521_04,84.16261324,-0.00048114,-0.00018424,1.83E-05,0.00027066,0.00037646,0.00023196,0.00044736,0.00060846,0.00075226,0.00050436,0.00061566,0.00057576,0.00076026,0.00093226,0.00085556,0.00071106,0.00108646,0.00099226,0.00140106,0.00178516,0.00253106,0.00401536,0.00677226,0.01161286,0.01996186,0.03340846,0.05285006,0.07727306,0.10526506,0.13444106,0.16458006,0.19390306,0.22219706,0.24803606,0.27275406,0.29558606,0.31727306,0.33753606,0.35851006,0.37871406,0.40094406,0.42330606,0.44437606,0.46322806,0.47943006
394,PM9.8,mcr-9,G18,10000,20200521_04,84.07768404,-0.00102102,-0.00035502,0.00032548,0.00048058,0.00056998,0.00045558,0.00099838,0.00095428,0.00095918,0.00109358,0.00115838,0.00115968,0.00103798,0.00103328,0.00129168,0.00121318,0.00159898,0.00170848,0.00200358,0.00263698,0.00339928,0.00481558,0.00774698,0.01271018,0.02157848,0.03554688,0.05568498,0.08118698,0.10968798,0.13966698,0.16991598,0.19928998,0.22679398,0.25213698,0.27619198,0.29815798,0.31847398,0.33749798,0.35545498,0.37339698,0.39093298,0.40932998,0.42866298,0.44774998,0.46606398
395,PM9.8,mcr-9,G18,10000,20200521_04,84.00059723,-0.00149282,-0.00025172,0.00036158,0.00068948,0.00069348,0.00073608,0.00098938,0.00103398,0.00154248,0.00139158,0.00119058,0.00141698,0.00139868,0.00154578,0.00190048,0.00171918,0.00204578,0.00228428,0.00255438,0.00292458,0.00396148,0.00562428,0.00870168,0.01421428,0.02312498,0.03866178,0.06052078,0.08815178,0.11865678,0.15127578,0.18411078,0.21651678,0.24695578,0.27428078,0.30075278,0.32525378,0.34718578,0.36825178,0.38720378,0.40503978,0.42281678,0.43906578,0.45639178,0.47406878,0.49257378
396,PM9.8,mcr-9,G18,10000,20200521_04,84.12871476,-0.00133908,-0.00020618,0.00026112,0.00052412,0.00076002,0.00068152,0.00095782,0.00088412,0.00116362,0.00120542,0.00122792,0.00120442,0.00128942,0.00154102,0.00164512,0.00162852,0.00178832,0.00186862,0.00223892,0.00270952,0.00370652,0.00523182,0.00813662,0.01326582,0.02199882,0.03638492,0.05699742,0.08369242,0.11316742,0.14546842,0.17768242,0.20970242,0.23920742,0.26707542,0.29297642,0.31698742,0.33903742,0.36011942,0.37910642,0.39766942,0.41509642,0.43297142,0.45226742,0.47291142,0.49334642
397,PM9.8,mcr-9,G18,10000,20200521_04,83.96378732,-0.00164218,1.15E-05,0.00027312,0.00056372,0.00079382,0.00102222,0.00106912,0.00102222,0.00114622,0.00137802,0.00133552,0.00141292,0.00163482,0.00157402,0.00174192,0.00193722,0.00209792,0.00252212,0.00296572,0.00356032,0.00463452,0.00661152,0.00964182,0.01549322,0.02479922,0.04000402,0.06180602,0.08935002,0.12065902,0.15378302,0.18638802,0.21950002,0.24993402,0.27876402,0.30532202,0.32960702,0.35213702,0.37303702,0.39290302,0.41074802,0.42820502,0.44456202,0.46100602,0.47732002,0.49479102
398,PM9.8,mcr-9,G18,100000,20200521_04,84.24691951,-0.00089944,-0.00027724,0.00024866,0.00036646,0.00056156,0.00056716,0.00058836,0.00075226,0.00092426,0.00066606,0.00083116,0.00083026,0.00121146,0.00122546,0.00133796,0.00155966,0.00179756,0.00265316,0.00370756,0.00615376,0.01048516,0.01772106,0.03049916,0.04923076,0.07459376,0.10417576,0.13606576,0.16867076,0.20066176,0.23106976,0.25956176,0.28565776,0.31051076,0.33311676,0.35444776,0.37449776,0.39458676,0.41403576,0.43533376,0.45634576,0.47801776,0.49689776,0.51271276,0.52679576,0.53869176
399,PM9.8,mcr-9,G18,100000,20200521_04,84.20103405,-0.00263324,-0.00097654,0.00033256,0.00130696,0.00197026,0.00253876,0.00328656,0.00382216,0.00416336,0.00464926,0.00502016,0.00534416,0.00555336,0.00585256,0.00608256,0.00684226,0.00738926,0.00830556,0.00994306,0.01207116,0.01653566,0.02403286,0.03647886,0.05529986,0.07988686,0.10886586,0.13923386,0.17066286,0.20160786,0.23002686,0.25756786,0.28193486,0.30556786,0.32684986,0.34653386,0.36485486,0.38202286,0.39986586,0.41655886,0.43389386,0.45210386,0.47083386,0.48952386,0.50534686,0.51815986
400,PM9.8,mcr-9,G18,100000,20200521_04,84.23911998,-0.0011289,-0.0002529,0.0003386,0.0004116,0.0006316,0.0007122,0.0010038,0.001008,0.0011579,0.0013749,0.0015229,0.0014861,0.0015745,0.0017834,0.0022452,0.0024963,0.0030304,0.0041492,0.0055989,0.0082531,0.0131267,0.0218903,0.0360965,0.0574209,0.0859189,0.1183749,0.1528219,0.1884159,0.2228849,0.2549209,0.2847939,0.3126809,0.3379879,0.3621089,0.3846929,0.4062469,0.4279949,0.4497469,0.4735209,0.4958429,0.5176709,0.5354869,0.5512899,0.5644549,0.5764549
401,PM9.8,mcr-9,G18,100000,20200521_04,84.2240874,-0.00121814,-0.00030264,0.00011596,0.00066036,0.00074446,0.00075186,0.00095336,0.00127186,0.00134736,0.00136716,0.00160886,0.00158826,0.00203316,0.00194636,0.00201856,0.00241686,0.00276656,0.00384516,0.00490216,0.00737986,0.01162866,0.01946836,0.03199876,0.05099726,0.07666426,0.10638626,0.13836426,0.17044426,0.20307626,0.23302526,0.26101226,0.28797326,0.31214326,0.33461326,0.35573426,0.37563726,0.39489626,0.41481326,0.43510226,0.45567226,0.47616126,0.49389326,0.51003926,0.52256326,0.53355126
402,PM9.8,mcr-9,G18,100000,20200521_04,84.21837052,-0.00105994,-0.00018214,0.00010106,0.00054856,0.00059246,0.00072086,0.00105016,0.00107876,0.00111186,0.00134896,0.00132786,0.00121156,0.00133606,0.00146596,0.00169026,0.00189146,0.00237536,0.00307536,0.00420676,0.00656906,0.01083156,0.01842396,0.03103606,0.05000506,0.07504406,0.10470206,0.13636106,0.16883606,0.20130406,0.23183206,0.26023206,0.28666006,0.31132706,0.33416506,0.35525106,0.37577306,0.39485606,0.41422106,0.43407206,0.45490806,0.47557506,0.49613006,0.51295806,0.52859106,0.54117206
403,PM9.8,mcr-9,G18,100000,20200521_04,84.17978461,-0.00147922,-0.00015972,0.00021488,0.00066368,0.00076038,0.00093388,0.00091118,0.00106678,0.00131738,0.00147848,0.00150188,0.00147788,0.00170708,0.00178178,0.00180338,0.00220668,0.00264058,0.00351138,0.00507428,0.00748808,0.01160128,0.01928698,0.03235248,0.05156908,0.07709608,0.10691308,0.13917508,0.17171608,0.20482508,0.23557308,0.26404908,0.29066508,0.31509108,0.33833008,0.35937208,0.37960708,0.39829608,0.41686508,0.43577408,0.45457408,0.47474808,0.49512608,0.51423008,0.53099108,0.54506608
404,PM9.8,mcr-9,G18,1000000,20200521_04,84.24898049,-0.00071076,-0.00012746,8.78E-05,0.00041564,0.00033474,0.00058224,0.00090094,0.00091684,0.00107904,0.00117774,0.00130554,0.00178114,0.00180404,0.00299534,0.00511724,0.00840954,0.01441014,0.02532814,0.04214224,0.06583624,0.09458924,0.12651124,0.16000324,0.19349924,0.22481624,0.25520024,0.28294024,0.30868824,0.33247224,0.35453824,0.37524024,0.39457424,0.41409624,0.43348124,0.45321524,0.47460724,0.49501724,0.51455724,0.53028924,0.54440224,0.55553224,0.56626224,0.57627524,0.58671424,0.59569924
405,PM9.8,mcr-9,G18,1000000,20200521_04,84.21673664,-0.00129236,-0.00021646,0.00032014,0.00048864,0.00070004,0.00072494,0.00086174,0.00085644,0.00108564,0.00111964,0.00146974,0.00167584,0.00212854,0.00327044,0.00543444,0.00896914,0.01599944,0.02815994,0.04709274,0.07518174,0.10843874,0.14455274,0.18156874,0.21813674,0.25313074,0.28576574,0.31591774,0.34377974,0.36967774,0.39312074,0.41598174,0.43651074,0.45744074,0.47904074,0.50056174,0.52278374,0.54498574,0.56450674,0.58076674,0.59404774,0.60674774,0.61792074,0.62932874,0.63936574,0.64874074
406,PM9.8,mcr-9,G18,1000000,20200521_04,84.17399902,-0.00107126,-0.00021196,0.00010234,0.00051184,0.00066904,0.00072754,0.00100844,0.00096934,0.00100094,0.00132034,0.00136944,0.00180934,0.00220774,0.00323644,0.00547214,0.00862384,0.01475784,0.02524944,0.04165534,0.06454724,0.09202624,0.12224324,0.15331024,0.18431524,0.21406024,0.24136224,0.26702224,0.29050924,0.31196724,0.33245824,0.35175124,0.36949124,0.38741324,0.40450424,0.42319724,0.44239024,0.46075924,0.47820424,0.49243524,0.50416224,0.51448324,0.52399324,0.53316724,0.54222824,0.55056324
407,PM9.8,mcr-9,G18,1000000,20200521_04,84.19694616,-0.00065674,-0.00024894,7.26E-06,0.00046486,0.00043356,0.00058806,0.00072786,0.00094416,0.00105266,0.00143316,0.00158776,0.00159406,0.00214506,0.00315386,0.00508866,0.00838206,0.01380156,0.02372166,0.03893146,0.06020456,0.08646156,0.11478656,0.14475356,0.17406456,0.20325756,0.22985656,0.25485256,0.27787956,0.29927656,0.31916756,0.33766956,0.35545456,0.37275756,0.39038756,0.40853156,0.42715356,0.44593256,0.46376856,0.47842056,0.48986156,0.50008656,0.51021256,0.51919556,0.52810856,0.53646156
408,PM9.8,mcr-9,G18,1000000,20200521_04,84.24513432,-0.00126244,-0.00027784,0.00032186,0.00062306,0.00059536,0.00045896,0.00084936,0.00096946,0.00099116,0.00140446,0.00173346,0.00166686,0.00221546,0.00325026,0.00509676,0.00835156,0.01427716,0.02404056,0.03988746,0.06196846,0.08943646,0.11925046,0.15079546,0.18208346,0.21288146,0.24108046,0.26734846,0.29207446,0.31527246,0.33605046,0.35543346,0.37452546,0.39341646,0.41234446,0.43166146,0.45254846,0.47220846,0.49080146,0.50581846,0.51925846,0.53049346,0.54162446,0.55157746,0.56088646,0.57013846
409,PM9.8,mcr-9,G18,1000000,20200521_04,84.17732622,-0.0009989,-0.0001785,0.0002488,0.0003114,0.0006172,0.0008018,0.0008396,0.000844,0.0009079,0.0012178,0.001306,0.0016541,0.0024009,0.0032149,0.0051471,0.0086603,0.0145901,0.0248517,0.0408614,0.0635814,0.0908734,0.1214494,0.1530654,0.1848224,0.2155114,0.2440924,0.2711954,0.2955694,0.3188374,0.3405324,0.3600254,0.3790524,0.3979164,0.4166124,0.4361224,0.4563614,0.4767694,0.4956444,0.5115094,0.5241944,0.5354134,0.5460864,0.5558314,0.5659394,0.5750404
410,PM9.8,mcr-9,G18,10000000,20200521_04,84.3477891,-0.0007179,-8.41E-05,0.0001035,0.0002193,0.0004792,0.0004681,0.0008842,0.0011337,0.0013554,0.0021876,0.0032056,0.0053299,0.0095638,0.0165706,0.028505,0.0470962,0.0728232,0.1026872,0.1358822,0.1697072,0.2030742,0.2351832,0.2643852,0.2913662,0.3170802,0.3409532,0.3627172,0.3830842,0.4021592,0.4222632,0.4414032,0.4622732,0.4839712,0.5042242,0.5222782,0.5372592,0.5498472,0.5614412,0.5721502,0.5823122,0.5920992,0.6015352,0.6105482,0.6191772,0.6264952
